"Ward No","Ward Name","Sub Division","Division","Assembly Constituency","Zone Name","Park Name","Latitude ","Longitude","Square Meter","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","Raghuvana Park Sanjay nagara","13.039761","77.577564","1,817.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","Vinayaka Badavane 4th main road","13.044153","77.578374","4,688.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","N G E F Badavane, 4th Main Road","13.033855","77.576081","876.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","AECS Park 7th Main","13.037714","77.57496","961.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","AECS Park 7th main road","13.034379","77.578804","0.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","Postle Colony, 4th main Road","13.03487","77.576756","629.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","UAS Maion Road Part-1 (2nd Main Road)","13.03762","77.56639","1,338.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","Vimanavana AECS Lyt Park","13.038052","77.571055","0.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","Central Exice Layout, 3rd Main, Sanjaynagar","13.041545","77.581445","3,819.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","RMV 2nd stage 6th &7th cross Park","13.042691","77.567219","263.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","RMV 2nd Stage C E Layout 3rd main Childran Park","13.020786","77.57781","711.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","RMV 2nd Stage Park","13.04167","77.570173","105.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","UV S Badavane Part -3","13.041595","77.577067","501.00","","","","","","","","",""
"19","Sanjaya Nagara","Hebbal","Hebbal","Hebbal","East","UAS Badavane Part-2","13.04146","77.577659","630.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","1st main road, word offices","13.03444","77.593913","1,414.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","Sri Sidda vinayaka Badavane !st main road","13.024964","77.583109","1,960.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","Ganganagra Viewers Colony","13.029263","77.588846","5,002.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","Laxiah Prak","13.027253","77.586661","1,552.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","Veternaray College Compound Park Part-1\","13.028722","77.585621","3,850.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","Aluminum Association Opp Park","13.03002","77.586141","5,000.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","Veternary College Compound Park Part 2","13.029355","77.585885","3,712.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","Sri Siddivinayaka Badavane Park","13.034072","77.590328","1,960.00","","","","","","","","",""
"20","Ganga Nagara","Hebbal","Hebbal","Hebbal","East","Veternary Hospital Opp Park Ganganagara","13.027822","77.585228","5,170.00","","","","","","","","",""
"21","Hebbala","Hebbal","Hebbal","Hebbal","East","MSH layout, Anand nagar","13.030925","77.592784","305.00","","","","","","","","",""
"21","Hebbala","Hebbal","Hebbal","Hebbal","East","MSH Layout Near SW Drian Anand Nagar","13.030668","77.593598","517.00","","","","","","","","",""
"21","Hebbala","Hebbal","Hebbal","Hebbal","East","AmaraJyothi Nagar, Cholanayakana halli","13.035473","77.596591","2,510.00","","","","","","","","",""
"21","Hebbala","Hebbal","Hebbal","Hebbal","East","Anand Nagara ward Oficces Near 5th Corss Anand Nagar","13.03092","77.59008","1,891.00","","","","","","","","",""
"21","Hebbala","Hebbal","Hebbal","Hebbal","East","Capt. Kivn Kumar Park","13.031467","77.591531","936.00","","","","","","","","",""
"21","Hebbala","Hebbal","Hebbal","Hebbal","East","5th cross, near dry waste centre SBM Colony Anand nagar Prak","13.030653","77.588741","900.00","","","","","","","","",""
"21","Hebbala","Hebbal","Hebbal","Hebbal","East","V V Nagara HMT Layout Vishveshwaraiah Park","13.02862","77.595323","2,477.00","","","","","","","","",""
"24","HBR Layout","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","Hoysala park HBR 2nd Block","13.025211","77.626179","4,395.00","","","","","","","","",""
"24","HBR Layout","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","HBR Lyt, 1St Stage, 4th Block, Ring Road Park","13.032429","77.629317","6,174.00","","","","","","","","",""
"24","HBR Layout","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","HBR Lyt, 1st Stage, 4th Block, 7th Main Park","13.0292","77.633102","1,440.00","","","","","","","","",""
"24","HBR Layout","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","HBR Lyt, 1st Stage, 3rd Block, Ganesha Temple Road","13.02727","77.627364","2,958.00","","","","","","","","",""
"24","HBR Layout","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","HBR Lyt,1st Stage, 3rd Block, Part-1","13.025886","77.627761","593.00","","","","","","","","",""
"24","HBR Layout","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","HBR Lyt,1st Stage 3rd Block Part-2","13.025886","77.627761","1,083.00","","","","","","","","",""
"25","Horamavu","Horamaavu","K.R.Puram","K.R. Puram","Mahadevapura","Ambedkar Statue Park","13.032805","77.660074","1,711.00","","","","","","","","",""
"25","Horamavu","Horamaavu","K.R.Puram","K.R. Puram","Mahadevapura","Horamavu ward office park","13.0283526","77.662922","1,333.53","","","","","","","","",""
"26","Ramamurthy Nagara","Horamaavu","K.R.Puram","K.R. Puram","Mahadevapura","Ramamurthy Nagara Kalkere park","13.033694","77.67414","1,891.32","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Banaswadi OMBR Children Park (Ward Office)","13.012235","77.652135","275.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Bhuvanagiri Park, OMBR Lyt, (BSNL opposite)","13.011765","77.659012","1,668.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Dr. Rajkumar Park, Kammanahalli","13.0192","77.639603","8,927.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Banaswadi Main Road, Near Pertol Bunk","13.013009","77.661598","1,627.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Bhuvanagiri Park, Ramurthinagara Signal","13.011687","77.661898","2,435.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","HRBR 2nd Block, 6th main, Kalyananagara","13.016412","77.640601","10,036.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Bhuvanagiri Park Banaswadi (OMBR)","13.013258","77.645089","8,821.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Banaswadi Main Road, MLA Office Compound Park","13.010903","77.646395","1,676.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Kalyananagara 1st Block, 8th Main, Bande park, Harijana Smashana","13.018822","77.64604","14,285.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Ramaswamy Palya Park Part 1 & 2","13.014029","77.628014","2,664.00","","","","","","","","",""
"27","Banasavadi","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Mini Foret, 9th G Main Road, kalyananagara 1St Block Park","13.019552","77.651276","2,486.00","","","","","","","","",""
"29","Kacharkanahalli","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","HRBR 3rd Block, 3rd Main, Traininglar Park","13.016999","77.632983","1,600.00","","","","","","","","",""
"29","Kacharkanahalli","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Kitturu Rani Channamma Park, 6th C Main","13.026204","77.635496","2,445.00","","","","","","","","",""
"29","Kacharkanahalli","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","HRBR 3rd Block, 3rd Main, Kuvempu Children s Park","13.024672","77.632042","1,193.00","","","","","","","","",""
"29","Kacharkanahalli","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Kalyananagara HRBR 3rd Stage (Side of Petrol Bunk Park)","13.014082","77.627758","733.00","","","","","","","","",""
"29","Kacharkanahalli","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Kammanahalli Main, Kempegowda Buleward park","13.018092","77.638221","640.00","","","","","","","","",""
"29","Kacharkanahalli","Maruthi Seva Nagara","Sarvajna Nagara","Sarvagna Nagara","East","Sair Palya Aravinda Nagara, Oil Mill Road Park","13.012106","77.628857","2,521.00","","","","","","","","",""
"30","Kadugondanahalli","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","HBR Layout, HBR Road Park","13.02715","77.627392","0.00","","","","","","","","",""
"30","Kadugondanahalli","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","Pillannagarden 3rd Stage, Dr B  R Ambedkar Park","13.010319","77.618748","1,781.00","","","","","","","","",""
"30","Kadugondanahalli","HBR Layout","Sarvajna Nagara","Sarvagna Nagara","East","Pillannagarden 10 th Main 2nd Stage","13.012214","77.618984","983.00","","","","","","","","",""
"31","Kushal Nagara","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","Anwer Layout, HBR Layout Park","13.030257","77.61048","815.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","BSNL offices Road Part 9(Foot ball Ground) Park","13.022942","77.607284","3,800.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","BSNL office part-1 Park","13.023831","77.607769","0.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","P&T Quaters BSNL office Part-2","13.023604","77.606283","0.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","K H B Quarters Park","13.021834","77.603782","2,200.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","Near Sultanpalya Bus Stop, Lal Bahadur Shastri Park","13.02633","77.601907","1,849.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","L R Bande, Shampura BBMP Park Part 1","13.031812","77.61249","1,518.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","Near Ward 32 Office Kavalbyrasandra","13.024085","77.609641","1,518.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","Postal &teligram Badavane BSNL Office road Part -1 SulthanPalya","13.022557","77.602914","2,300.00","","","","","","","","",""
"32","Kaval Bairasandra","K.G. Halli","Pulikeshi Nagara","Pulakeshi Nagara (SC)","East","Postal&teligram Badavane BSNL Office road Part-2 SulthanPalya","13.023623","77.606235","3,200.00","","","","","","","","",""
"33","Manorayana Palya","J.C. Nagara","Hebbal","Hebbal","East","Tagur prak P& T Colony","13.036865","77.610464","2,387.00","","","","","","","","",""
"34","Gangenahalli","J.C. Nagara","Hebbal","Hebbal","East","Venkateswara temple Pak","13.019404","77.596117","4,200.00","","","","","","","","",""
"34","Gangenahalli","J.C. Nagara","Hebbal","Hebbal","East","Shanthidama Park, 80 Ft Road, Rt Nagar","13.033584","77.585343","830.00","","","","","","","","",""
"34","Gangenahalli","J.C. Nagara","Hebbal","Hebbal","East","DGQA Gunithavihara","13.017756","77.585929","4,100.00","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","Hopcoms Society Park  9th Cross","13.008999","77.578278","794.20","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","K C Reddy Swimming Pool Park","13.007104","77.578118","785.00","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","Sankey Lake Park","13.010133","77.575296","4,69,043.19","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","JANATHA BAZAR PARK","13.012444","77.575461","59,241.60","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","EAST WEST PARK","13.020786","77.577803","1,853.46","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","Park Opp to M S Ramaiah Hospital","13.032094","77.568452","719.33","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","M S Ramaiah Park AGS Layout Park. Matthikere","13.029552","77.570254","22,629.42","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","kempegowda North Tower Park","13.012378","77.582911","2,10,177.00","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","Low Level Park","13.023581","77.569525","1,06,722.00","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","Island Park","13.009185","77.575548","8,613.99","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","IDL Park 18th Cross Malleshwaram","13.009668","77.582675","828.53","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","Palace Guttahalli Island Park Bellari Road","12.999602","77.584017","845.79","","","","","","","","",""
"35","Aramane Nagara","Mattikere","Malleshwaram","Malleshwaram","West","Traingular and Rectangular Park , Ashwathanagar Park   (Adoption to RVRWA)","13.029135","77.570174","39,813.84","","","","","","","","",""
"36","Mattikere","Mattikere","Malleshwaram","Malleshwaram","West","R K Garden Park near Gowri Apartment","13.032278","77.563248","619.17","","","","","","","","",""
"36","Mattikere","Mattikere","Malleshwaram","Malleshwaram","West","Park near Chandrodaya School","13.023617","77.561271","3,040.20","","","","","","","","",""
"37","Yeshwanthpura","Yeshwanthpura","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Maintenance of LIC Colony Park (Mattikere)","13.030174","77.554666","582.00","","","","","","","","",""
"38","HMT Ward","Goraguntepalya","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Jalahalli Behind Gatti Factory Park No.1","13.045602","77.55422","41,710.15","","","","","","","","",""
"38","HMT Ward","Goraguntepalya","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Jalahalli Behind Gatti Factory Park No.2","13.046919","77.55334","17,566.70","","","","","","","","",""
"38","HMT Ward","Goraguntepalya","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Jalahalli Behind Gatti Factory Park No.3","13.048212","77.552581","14,498.98","","","","","","","","",""
"38","HMT Ward","Goraguntepalya","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Jalahalli Behind Gatti Factory Park No.4","13.048883","77.552207","14,186.83","","","","","","","","",""
"38","HMT Ward","Goraguntepalya","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Maintenance of Peenya Industrial area(below HTL) Park","13.040793","77.528826","67,166.80","","","","","","","","",""
"38","HMT Ward","Goraguntepalya","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Maintenance of Peenya Industrial area(below HTL ) Park","13.039204","77.531101","67,166.80","","","","","","","","",""
"38","HMT Ward","Goraguntepalya","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Maintenance of KIADB near Reliance Petrol bunk Park","13.028243","77.538998","4,830.00","","","","","","","","",""
"38","HMT Ward","Goraguntepalya","Yeshwanthpura","Rajarajeswari Nagara","Rajarajeshwari Nagara","Maintenance of KIADB, TVS Cross Park","13.027182","77.520525","2,745.00","","","","","","","","",""
"39","Chokkasandra","Peenya Industrial Town","Hegganahalli","Dasarahalli","Dasarahalli","Gruhalakshmi Layout, part-2","13.035334","77.511159","53,770.00","","","","","","","","",""
"39","Chokkasandra","Peenya Industrial Town","Hegganahalli","Dasarahalli","Dasarahalli","KRS Gowda park, HMT Layout part-1","13.035214","77.502602","56,422.00","","","","","","","","",""
"39","Chokkasandra","Peenya Industrial Town","Hegganahalli","Dasarahalli","Dasarahalli","KRS Gowda park, HMT Layout part-2","13.036149","77.502773","56,422.00","","","","","","","","",""
"39","Chokkasandra","Peenya Industrial Town","Hegganahalli","Dasarahalli","Dasarahalli","HMT Layout park, part-8","13.04026","77.503023","3,303.00","","","","","","","","",""
